iter	RMSE
0	3.78337142
1	2.391696229
2	1.528433524
3	0.9783133496
4	0.6349152186
5	0.4157694593
6	0.2854596513
7	0.2080911587
8	0.164068518
9	0.1418123713
10	0.1299984858
11	0.1237461955
12	0.1193266142
13	0.1162000536
14	0.1138057878
15	0.1110599626
16	0.1094548977
17	0.1093627036
18	0.1093289934
19	0.1080778775
20	0.108045625
21	0.1080310134
22	0.1080263421
23	0.1080175728
24	0.1064587752
25	0.1064582584
26	0.1064569859
27	0.1050310035
28	0.1050120473
29	0.1034635695
30	0.1021803623
31	0.1021740697
32	0.1012562829
33	0.1012280153
34	0.09977914525
35	0.09862008339
36	0.09861660427
37	0.09819628
38	0.09756214197
39	0.09663358608
40	0.0960403753
41	0.09602873342
42	0.09461633567
43	0.09444839148
44	0.09423275446
45	0.09386874998
46	0.0929346371
47	0.09291744233
48	0.09204357049
49	0.09203430695
50	0.0915783306
51	0.09149576122
52	0.09136736684
53	0.0913629968
54	0.09123467474
55	0.09061555372
56	0.0906116826
57	0.09008623445
58	0.08967483192
59	0.08937150732
60	0.08936734322
61	0.08886393958
62	0.08880469848
63	0.08855528299
64	0.08843682901
65	0.0884196905
66	0.08839037581
67	0.08833126751
68	0.0874181166
69	0.08740992246
70	0.08740169654
71	0.08739796708
72	0.0868524994
73	0.08631795849
74	0.08628967841
75	0.08624096825
76	0.08623715818
77	0.08597362694
78	0.08597080133
79	0.08594823166
80	0.0859427943
81	0.08593941948
82	0.08542225426
83	0.08542102639
84	0.08541790407
85	0.0854133081
86	0.08496810254
87	0.08461230242
88	0.08441762757
89	0.08439081571
90	0.08438121327
91	0.08432145377
92	0.0843207162
93	0.08429452541
94	0.08401807079
95	0.08377893058
96	0.08348544267
97	0.08347554555
98	0.08331927563
99	0.08313598471
100	0.08309602805
101	0.08308816286
102	0.08287343568
103	0.08208520895
104	0.08190209032
105	0.08188993552
106	0.08169435227
107	0.08168501779
108	0.08161818977
109	0.08137330676
110	0.08136745566
111	0.08120254555
112	0.08119161133
113	0.08110982734
114	0.08091313136
115	0.08088679117
116	0.08085999862
117	0.08084994855
118	0.08083845154
119	0.08082245392
120	0.08081911981
121	0.08080778118
122	0.08070448188
123	0.08068498419
124	0.08068138616
125	0.0805480357
126	0.08026501272
127	0.08025309312
128	0.08020104991
129	0.08019517166
130	0.08019198109
131	0.08018620166
132	0.08018246755
133	0.08018048463
134	0.07980263402
135	0.07962638512
136	0.07961859391
137	0.07961685137
138	0.07960961667
139	0.07959864326
140	0.07959552666
141	0.07959350032
142	0.0795379523
143	0.07951018451
144	0.07950572869
145	0.07939377168
146	0.07939321726
147	0.07920693519
148	0.07909619247
149	0.07909229311
150	0.07909131732
151	0.07908581214
152	0.07906824674
153	0.07899718687
154	0.07897007689
155	0.07896029181
156	0.07895444331
157	0.07893527055
158	0.07850755231
159	0.07830834609
160	0.07830069721
161	0.07795122194
162	0.07794340613
163	0.07793970825
164	0.07791186087
165	0.07781346698
166	0.07774394684
167	0.07773960465
168	0.07743615809
169	0.07733803027
170	0.07721031647
171	0.07712242964
172	0.07712025705
173	0.07711245004
174	0.077105165
175	0.07709176027
176	0.07709055146
177	0.07708942633
178	0.07708689206
179	0.0770836661
180	0.07708263056
