iter	RMSE
650	0.0649854551
651	0.06496155177
652	0.06494178781
653	0.06492091945
654	0.06488939163
655	0.06486103627
656	0.06484561428
657	0.06482525715
658	0.0648116374
659	0.06479816328
660	0.06477303556
661	0.06477259447
662	0.06475517573
663	0.06475339689
664	0.06472348074
665	0.0647130953
666	0.06471184193
667	0.06469459458
668	0.06466815904
669	0.06465505009
670	0.06464522048
671	0.06463102017
672	0.06461351174
673	0.06460147508
674	0.06459799596
675	0.06458573313
676	0.06458406065
677	0.06457262608
678	0.06457108237
679	0.06454817818
680	0.06454349173
681	0.06453843183
682	0.06452929659
683	0.06452897382
684	0.06451838812
685	0.06450552347
686	0.06450459109
687	0.06449848932
688	0.06448315407
689	0.06447365211
690	0.0644633434
691	0.06444423267
692	0.06444305901
693	0.06442852319
694	0.0644116564
695	0.06441058022
696	0.06440945567
697	0.06439128976
698	0.06434305608
699	0.06433189372
700	0.06432517664
701	0.0643012159
702	0.06429904019
703	0.0642913948
704	0.06426541774
705	0.06425480546
706	0.06424205829
707	0.06423437776
708	0.06423339368
709	0.06422958233
710	0.06420600737
711	0.06417319778
712	0.06417025619
713	0.06416969213
714	0.06416026609
715	0.06414711656
716	0.06413833634
717	0.06413168727
718	0.06413083362
719	0.06412626336
720	0.06412519445
721	0.06411937213
722	0.06410418749
723	0.06410104122
724	0.06409636903
725	0.06408500832
726	0.06407609805
727	0.06406603085
728	0.06406248922
729	0.06405233905
730	0.06399054673
731	0.06397849271
732	0.06394469887
733	0.06394257419
734	0.06393613851
735	0.06390531766
736	0.06390165669
737	0.06389655351
738	0.06388626786
739	0.06387754765
740	0.06387242158
741	0.06386873485
742	0.06386641695
743	0.06385108485
744	0.06383638052
745	0.06375997257
746	0.0637363566
747	0.06372890317
748	0.06372462642
749	0.06371585221
750	0.06370738316
751	0.06369487579
752	0.06367913264
753	0.06365093077
754	0.06363930078
755	0.06362850322
756	0.06362403361
757	0.06360904702
758	0.06360495473
759	0.06360166046
760	0.06360008776
761	0.06359938946
762	0.06359229817
763	0.0635750879
764	0.0635554525
765	0.06354123691
766	0.06354051094
767	0.06353425051
768	0.06353266979
769	0.06353218837
770	0.06345335187
771	0.06345229678
772	0.06344530246
773	0.06343210721
774	0.06341520628
775	0.06340776516
776	0.06337758096
777	0.06337622812
778	0.06335331351
779	0.06332528908
780	0.06331544289
781	0.06329167331
782	0.06329020108
783	0.06327979087
784	0.06327117978
785	0.06327097215
786	0.06322466467
787	0.06320733978
788	0.06318223658
789	0.06315884244
790	0.063154371
791	0.06313752882
792	0.06311925363
793	0.06309329787
794	0.06308486945
795	0.06307886883
796	0.06307655607
797	0.06307196797
798	0.06306965266
799	0.0630601907
800	0.06305842931
801	0.06305725032
802	0.06303893716
803	0.06302048436
804	0.06301903976
805	0.06301853734
806	0.06301347872
807	0.06300858975
808	0.06300818235
809	0.06300807774
810	0.06297955062
811	0.06297908255
812	0.06297452864
813	0.06295224843
814	0.06294432543
815	0.06294207581
816	0.06292157041
817	0.06292100149
818	0.0629172347
819	0.06291697277
820	0.06291037015
821	0.06288821179
822	0.06287736405
823	0.06284999422
824	0.0628397117
825	0.06282759798
826	0.06282671602
827	0.06282471418
828	0.06282360259
829	0.06281755293
830	0.06281231256
831	0.06281121725
832	0.06280933689
833	0.06279460981
834	0.06278931219
835	0.06276322391
836	0.06275600771
837	0.06275196496
838	0.06275052317
839	0.06274713251
840	0.06274672752
841	0.06273859971
842	0.06273588316
843	0.06273185322
844	0.06270582907
845	0.06270531353
846	0.06269348586
847	0.06267751944
848	0.0626768973
849	0.06266970811
850	0.06266856684
851	0.06265286229
852	0.06265171764
853	0.06265134527
854	0.0626464376
855	0.06263446754
856	0.06263222671
857	0.06261820126
858	0.06259947727
859	0.06259518635
860	0.06259412285
861	0.06256874286
862	0.06256410686
863	0.06255967604
864	0.06254859791
865	0.06254093113
866	0.06253545428
867	0.06252987508
868	0.06251627488
869	0.06251299467
870	0.06250982352
871	0.06250042926
872	0.06248518544
873	0.06248052081
874	0.06242653764
875	0.06241263444
876	0.06240315133
877	0.06239525372
878	0.06238129137
879	0.06237135417
880	0.062356935
881	0.06235029007
882	0.06232539785
883	0.06231397826
884	0.06230379515
885	0.06227427594
886	0.0622678156
887	0.06225932433
888	0.06224113211
889	0.06224042138
890	0.06222465612
891	0.06221244723
892	0.06219469954
893	0.06218167257
894	0.06218094374
895	0.06217598003
896	0.06215211653
897	0.06213467012
898	0.06213099076
899	0.06210755164
900	0.06210127386
901	0.06210098735
902	0.06209575809
903	0.06209559639
904	0.06207406201
905	0.06205949696
906	0.06205641957
907	0.06205064402
908	0.06200125698
909	0.06199975811
910	0.06199957981
911	0.06199015602
912	0.06198043691
913	0.06197552195
914	0.06197280213
915	0.06196486845
916	0.061953768
917	0.06194673922
918	0.06193949073
919	0.06192571894
920	0.06191026018
921	0.06190850681
922	0.06190546899
923	0.06190344886
924	0.0618839329
925	0.06185132639
926	0.06184967663
927	0.06184852676
928	0.06184155245
929	0.06183516644
930	0.06182853085
931	0.06181933639
932	0.06181187413
933	0.06180929885
934	0.06180432145
935	0.06179606126
936	0.06179497096
937	0.06179458552
938	0.06179131993
939	0.06178483312
940	0.06176607604
941	0.06176350693
942	0.06176007559
943	0.06173006968
944	0.06171640844
945	0.06170392119
946	0.06170257912
947	0.06169457809
948	0.06169272471
949	0.06169242883
950	0.06168793907
951	0.06168717415
952	0.06168710288
953	0.06168478018
954	0.06167372624
955	0.06166962365
956	0.06166422723
957	0.06165498938
958	0.06163961167
959	0.06163622961
960	0.0616216208
961	0.06161206185
962	0.06159624813
963	0.06158973721
964	0.06156450432
965	0.06156074772
966	0.06155339024
967	0.06153949603
968	0.06153579796
969	0.06153520203
970	0.06152954895
971	0.06152060432
972	0.06145774758
973	0.06144309065
974	0.06143843053
975	0.0614256707
976	0.06141865182
977	0.06140573836
978	0.06139513116
979	0.06138773433
980	0.06138518884
981	0.06137352693
982	0.06136425866
983	0.06136371163
984	0.06135954628
985	0.06135344172
986	0.0613502123
987	0.06134954002
988	0.06134820896
989	0.06134524978
990	0.06134222702
991	0.06133473581
992	0.06133323459
993	0.06133010141
994	0.06131864471
995	0.06131731955
996	0.06131588439
997	0.06129713482
998	0.06129634143
999	0.06128181745
