iter	RMSE
0	3.786000127
1	2.404903903
2	1.528767749
3	0.9737333298
4	0.626703268
5	0.4112650998
6	0.2824497163
7	0.2069454257
8	0.1625415381
9	0.1390368449
10	0.1271319779
11	0.1204694314
12	0.1165908169
13	0.1144548775
14	0.1122841422
15	0.1103813989
16	0.1101826353
17	0.1084509266
18	0.1066876816
19	0.1063514426
20	0.1062727812
21	0.1046719336
22	0.1028139019
23	0.1014297011
24	0.1013608996
25	0.100609324
26	0.09951543588
27	0.09903522935
28	0.09792930091
29	0.09743076273
30	0.09638972936
31	0.09605787009
32	0.09520638439
33	0.09510795115
34	0.09503521693
35	0.09498255278
36	0.09476383454
37	0.09443712176
38	0.09351986637
39	0.09311272083
40	0.09310285681
41	0.09273042801
42	0.09213557761
43	0.09165157323
44	0.09097774725
45	0.09097027204
46	0.0909508471
47	0.09091915336
48	0.09091695904
49	0.09061347284
50	0.09010897761
51	0.08988866726
52	0.08986004652
53	0.08984651904
54	0.08904074377
55	0.08902911008
56	0.08862648916
57	0.08860344846
58	0.08796550587
59	0.08794180153
60	0.08793353784
61	0.08791306681
62	0.0879009392
63	0.08766067441
64	0.08765545422
65	0.0874726428
66	0.08746988894
67	0.08740249244
68	0.08740043871
69	0.08699505157
70	0.08644440519
71	0.08582109157
72	0.08544707343
73	0.085440417
74	0.08533209976
75	0.08526146081
76	0.08488689812
77	0.08471455932
78	0.08457607241
79	0.084567816
80	0.08436340321
81	0.08429270986
82	0.08407792499
83	0.08381518896
84	0.08377800767
85	0.08370627256
86	0.0836731384
87	0.0836500858
88	0.08361485353
89	0.08318013421
90	0.08316803227
91	0.08297163201
92	0.08287882703
93	0.08270306772
94	0.08269983138
95	0.08164143953
96	0.0816180687
97	0.08160229238
98	0.08141814053
99	0.08119339321
100	0.08116028382
101	0.08115455335
102	0.08095934655
103	0.08058556349
104	0.08055185567
105	0.08053882433
106	0.08032914569
107	0.08029902869
108	0.08029014985
109	0.08028183297
110	0.08023965054
111	0.08019553635
112	0.08018175444
113	0.08012215833
114	0.08011106894
115	0.08010906833
116	0.08010288561
117	0.08010122121
118	0.08003655634
119	0.07988254232
120	0.07987327686
121	0.07987132892
122	0.07987068258
123	0.07979483641
124	0.07922180558
125	0.07888368048
126	0.07887521495
127	0.07886943278
128	0.07884897836
129	0.078842525
130	0.07883732598
131	0.07883542736
132	0.07873797047
133	0.07873785011
134	0.07873125537
135	0.07872603685
