iter	RMSE
0	3.783554343
1	2.391592528
2	1.527936913
3	0.9775002216
4	0.6313605943
5	0.4149238347
6	0.2828125553
7	0.205418886
8	0.1612014781
9	0.1388905407
10	0.1264363181
11	0.119819396
12	0.115649414
13	0.1130888288
14	0.1116230106
15	0.1098990256
16	0.1096706991
17	0.1079528064
18	0.1078955442
19	0.1078485163
20	0.1078418549
21	0.1078232562
22	0.1069791619
23	0.1069760924
24	0.1063174274
25	0.1044886644
26	0.1032044069
27	0.1031970063
28	0.1005010113
29	0.09879363175
30	0.09852291576
31	0.09723421005
32	0.09696962344
33	0.0969449927
34	0.09581205482
35	0.09532081515
36	0.0952569853
37	0.09488032906
38	0.09487804528
39	0.09373408473
40	0.09356281296
41	0.09313825339
42	0.09250953974
43	0.09177967486
44	0.09135352418
45	0.09080667168
46	0.09041320508
47	0.08983363236
48	0.08979873909
49	0.08950439879
50	0.08948467428
51	0.0894756518
52	0.08942886142
53	0.0894086591
54	0.08939822586
55	0.08905767069
56	0.0883421387
57	0.08786906968
58	0.08740679277
59	0.08688151315
60	0.08648222183
61	0.08640441165
62	0.08613178251
63	0.08542091619
64	0.08532954142
65	0.08521069354
66	0.0851952236
67	0.08488264813
68	0.08487653595
69	0.08478109976
70	0.08434218654
71	0.08426429831
72	0.08397158564
73	0.08358415645
74	0.08357432083
75	0.08333595972
76	0.08311036934
77	0.08308443269
78	0.08291946863
79	0.08269235981
80	0.08267787579
81	0.08249613428
82	0.08246687976
83	0.08205126894
84	0.08142107505
85	0.08140856291
86	0.08132241481
87	0.08131429429
88	0.08113718366
89	0.0811166979
90	0.08110324621
91	0.08101670028
92	0.08058916192
93	0.08053833373
94	0.08012900633
95	0.07995060969
96	0.07972004253
97	0.07965158528
98	0.07946656196
99	0.07946007238
100	0.07921187746
101	0.07914024411
102	0.07911775499
103	0.07870510811
104	0.07869031136
105	0.07868253521
106	0.07865894921
107	0.07864435081
108	0.07852525329
109	0.07846673632
110	0.07846178263
111	0.07833661715
112	0.07831618996
113	0.07830921974
114	0.07829053162
115	0.07826488249
116	0.07825717783
117	0.07801947544
118	0.07796616979
119	0.07796100586
120	0.07795751185
121	0.07795280712
122	0.07794431407
123	0.0779410545
124	0.07792529673
125	0.07786499258
126	0.0778500213
127	0.07784155721
128	0.0778290403
129	0.07782697425
130	0.0778122994
131	0.07778954122
132	0.0777887257
133	0.07778467773
134	0.07752753234
135	0.07751945635
136	0.07750672466
137	0.07739043981
138	0.07738923825
139	0.07738517807
140	0.07679042242
141	0.07678828719
142	0.07678615945
143	0.0767803297
144	0.07668277252
145	0.0764343806
146	0.07642625995
147	0.07642216017
148	0.07625410656
149	0.07613336569
150	0.07612439603
151	0.07611037951
152	0.07610029526
153	0.07608996107
154	0.07608541254
155	0.07608281412
156	0.07606070404
157	0.07605984489
158	0.07560687988
159	0.0756047032
160	0.07553256773
161	0.07550200564
162	0.07550162841
163	0.07547051611
164	0.07546953847
165	0.07526312011
166	0.07525941289
167	0.07525862093
168	0.07525657538
169	0.07524747614
170	0.07524055655
171	0.07523999583
172	0.07504228409
173	0.07503813743
174	0.07502624671
175	0.0750019423
176	0.07470368886
177	0.07459625469
178	0.07458719563
179	0.07456365294
180	0.07456153281
181	0.07418510612
182	0.07396956758
183	0.07380931085
184	0.07380445272
185	0.07360082177
186	0.07355041887
187	0.07354583823
188	0.07338870421
189	0.07338359408
190	0.07338048877
191	0.07331854337
192	0.07330093926
193	0.07329478286
194	0.0732894579
195	0.07327833187
196	0.07317622074
197	0.07314845509
198	0.07314629182
199	0.07314144892
200	0.0729830799
201	0.07298064338
202	0.07296564667
203	0.07296156453
204	0.07288134136
205	0.072772109
206	0.07276255197
207	0.07268813002
208	0.07268507377
209	0.07268214513
210	0.07266569802
211	0.07266248216
212	0.07265557952
213	0.07258387278
214	0.07257255062
215	0.07256867424
216	0.07254605161
217	0.07254262229
218	0.07254047985
219	0.07253954954
220	0.07253601472
221	0.07238938922
222	0.07237594426
223	0.0723712855
224	0.07236924558
225	0.07235846036
226	0.07228186618
227	0.07226498568
228	0.07225665536
229	0.07223000298
230	0.07222330786
231	0.07222275323
232	0.07220667325
233	0.07219146206
234	0.07217849516
235	0.07217741464
236	0.07216942651
237	0.0721543847
238	0.07214069996
239	0.07213277881
240	0.07212990021
241	0.07204909788
242	0.07204226925
243	0.07204061967
244	0.07195524585
245	0.07195429449
246	0.07190013559
247	0.07188763482
248	0.07188637929
249	0.07151220278
250	0.07148829883
251	0.07148743151
252	0.07131223087
253	0.07130852705
254	0.07122838368
255	0.07122045667
256	0.07115204345
257	0.07114298889
258	0.07107199884
259	0.07107115703
260	0.07106851083
261	0.07090447673
262	0.07086024339
263	0.07056318629
264	0.07053410592
265	0.07041872775
266	0.07039940916
267	0.0701752999
268	0.07013037024
269	0.0701243031
270	0.07011167906
271	0.07001833974
272	0.06997880634
273	0.06979947421
274	0.06978818535
275	0.06945447977
276	0.06945333144
277	0.06934555549
278	0.06934305439
279	0.06934233559
280	0.06933690912
281	0.06931936378
282	0.06931765698
283	0.06930429894
284	0.06912533422
285	0.06908845725
286	0.06908548927
287	0.06881850879
288	0.06881653755
289	0.06857456771
290	0.06849777278
291	0.0684112743
292	0.06839727742
293	0.0683927686
294	0.06838139929
295	0.06837804548
296	0.06837676212
297	0.06837597821
298	0.06836854042
299	0.06836659114
300	0.06832970107
301	0.0682361
302	0.06819798723
303	0.06819732908
304	0.06815775272
305	0.06815502659
306	0.06814620133
307	0.06803734325
308	0.0680353001
309	0.06802971668
310	0.06777474443
311	0.0677224281
312	0.06750528367
313	0.06750208911
314	0.06746817303
315	0.06735930087
316	0.0673580355
317	0.06724787791
318	0.06722712725
319	0.06717791408
320	0.06717725667
321	0.06714267135
322	0.06702120368
323	0.06699023679
324	0.06689580657
325	0.06689244251
326	0.06665843134
327	0.06665508153
328	0.06664120696
329	0.06663933589
330	0.06663792196
331	0.06661467061
332	0.06661142912
333	0.06659995177
334	0.06659910618
335	0.06640479557
336	0.06639787489
337	0.06635893126
338	0.06634646317
339	0.06634236264
340	0.06633714057
341	0.06631560493
342	0.06621693687
343	0.06614778448
344	0.06614153345
345	0.06614088987
346	0.06612918403
347	0.06606126853
348	0.06605203019
349	0.06604640176
350	0.06599499876
351	0.06591673327
